iter,f,gnorm,ap_norm,df_abs
525,425.9934761,145.9470882,4.37E-05,0.00484969
526,425.9877407,385.5721576,0.000139186,0.005735425
527,425.9687494,868.6725576,0.000518457,0.018991272
528,425.9131226,229.4072038,0.000103554,0.055626789
529,425.907269,163.1279281,5.47E-05,0.005853663
530,425.9022617,247.3996178,7.78E-05,0.005007223
531,425.8959431,170.4823473,5.90E-05,0.006318685
532,425.8915821,268.0849325,8.13E-05,0.004360931
533,425.8846849,179.2257784,6.39E-05,0.006897189
534,425.8799606,143.579061,4.27E-05,0.004724335
535,425.8736497,368.0927234,0.000136928,0.006310952
536,425.8631037,222.9254625,8.78E-05,0.010545921
537,425.8574331,160.2191652,5.31E-05,0.005670624
538,425.8522766,239.9060015,7.64E-05,0.005156462
539,425.84618,167.0745637,5.72E-05,0.006096607
540,425.8416161,259.437191,7.97E-05,0.004563988
541,425.8349902,175.230952,6.19E-05,0.006625826
542,425.8311583,281.8295705,8.36E-05,0.003831936
543,425.8238744,184.8901145,6.72E-05,0.007283846
544,425.8190621,145.2111985,4.41E-05,0.004812336
545,425.8128067,194.9750923,6.92E-05,0.006255403
546,425.8077848,148.8282573,4.65E-05,0.005021888
547,425.8018209,206.4809097,7.10E-05,0.005963874
548,425.7965451,153.0857943,4.92E-05,0.005275884
549,425.7909291,219.5322287,7.30E-05,0.005615947
550,425.7853461,158.0669552,5.23E-05,0.005583018
551,425.7801453,234.2548585,7.54E-05,0.005200784
552,425.7741918,163.8586496,5.59E-05,0.005953556
553,425.7694861,250.775483,7.81E-05,0.004705649
554,425.7630865,170.5502535,5.98E-05,0.006399573
555,425.7589709,269.2214933,8.13E-05,0.004115639
556,425.7520357,178.2321922,6.42E-05,0.006935227
557,425.7474004,142.5083577,4.25E-05,0.004635288
558,425.7415022,371.2842554,0.000135907,0.005898187
559,425.7310738,225.6194087,8.85E-05,0.010428424
560,425.725365,160.1085846,5.38E-05,0.005708734
561,425.7204386,241.0576035,7.63E-05,0.00492643
562,425.7143294,166.2669949,5.75E-05,0.006109158
563,425.7099347,258.3274485,7.93E-05,0.004394697
564,425.7033446,173.3546901,6.16E-05,0.006590124
565,425.6995826,277.5538747,8.27E-05,0.00376204
566,425.6924161,181.4601582,6.62E-05,0.007166523
567,425.6877438,143.2879019,4.33E-05,0.004672304
568,425.6827231,384.1981573,0.00013665,0.005020627
569,425.6727417,925.6297557,0.000523195,0.009981393
570,425.6097338,238.52453,0.000110344,0.063007927
571,425.6037808,165.0879233,5.69E-05,0.005953054
572,425.5994879,257.6627337,7.87E-05,0.004292893
573,425.5930185,173.1016648,6.14E-05,0.006469388
574,425.5885463,139.5148841,4.13E-05,0.004472182
575,425.582096,351.608856,0.000133052,0.006450256
576,425.5723419,213.8438839,8.38E-05,0.009754105
577,425.5670189,154.8455076,5.10E-05,0.005323061
578,425.5619586,229.3416307,7.38E-05,0.005060278
579,425.5562626,161.021687,5.47E-05,0.005695996
580,425.5517182,247.1145441,7.68E-05,0.004544368
581,425.5455618,168.3445144,5.89E-05,0.006156419
582,425.5416505,267.4312959,8.03E-05,0.003911312
583,425.5349252,176.9885241,6.38E-05,0.00672525
584,425.5304029,140.5030983,4.22E-05,0.004522321
585,425.5249183,366.6477351,0.000133994,0.005484594
586,425.514574,220.4903336,8.74E-05,0.010344379
587,425.5091178,157.1467501,5.26E-05,0.005456111
588,425.5043452,236.9457028,7.49E-05,0.004772664
589,425.4984799,163.812444,5.65E-05,0.005865303
590,425.4942707,255.7718316,7.81E-05,0.004209218
591,425.4879006,171.6912972,6.10E-05,0.006370092
592,425.4835029,138.321967,4.09E-05,0.004397649
593,425.4771649,348.5892485,0.000131914,0.006337967
594,425.4675738,211.915329,8.31E-05,0.009591142
595,425.4623426,153.438319,5.05E-05,0.005231184
596,425.4573618,227.0917065,7.32E-05,0.004980866
597,425.4517685,159.4762709,5.41E-05,0.005593216
598,425.4472873,244.4720379,7.60E-05,0.004481285
599,425.4412481,166.6233108,5.83E-05,0.006039197
600,425.4373784,264.3137164,7.95E-05,0.003869658
601,425.4307894,175.0465455,6.30E-05,0.006588963
602,425.4263522,139.1238504,4.17E-05,0.004437239
603,425.4208656,361.7136251,0.000132679,0.005486595
604,425.4107676,217.6728119,8.62E-05,0.010098
605,425.4054255,155.3824139,5.19E-05,0.005342068
606,425.4007004,233.6680415,7.41E-05,0.004725164
607,425.3949656,161.8394647,5.57E-05,0.005734792
608,425.39078,251.945857,7.72E-05,0.00418559
609,425.3845618,169.4609742,6.01E-05,0.006218183
610,425.3810368,272.7715554,8.08E-05,0.003525018
611,425.3742231,178.4186875,6.50E-05,0.006813642
612,425.3697444,139.9512712,4.25E-05,0.004478777
613,425.3639253,187.6935444,6.67E-05,0.005819057
614,425.3592604,143.2578582,4.47E-05,0.004664892
615,425.3536983,198.2132719,6.83E-05,0.005562143
616,425.3488097,147.1229381,4.73E-05,0.004888555
617,425.3435516,210.0819213,7.02E-05,0.005258115
618,425.3383949,151.6157619,5.01E-05,0.00515674
619,425.3334965,223.4043721,7.23E-05,0.004898368
620,425.3280189,156.808626,5.33E-05,0.005477616
621,425.323546,238.2861038,7.48E-05,0.004472868
622,425.3176853,162.7758847,5.68E-05,0.005860721
623,425.3137153,254.8330504,7.76E-05,0.003969954
624,425.3073982,169.5928668,6.08E-05,0.006317156
625,425.3031296,136.4967806,4.04E-05,0.004268611
626,425.2971557,348.3490782,0.000130173,0.005973873
627,425.2878092,212.49898,8.31E-05,0.00934649
628,425.2826196,152.2096621,5.07E-05,0.005189647
629,425.2778679,226.0790973,7.26E-05,0.004751681
630,425.2723469,157.5396898,5.39E-05,0.005520981
631,425.2680329,241.220528,7.51E-05,0.004314006
632,425.2621169,163.6506123,5.75E-05,0.005915954
633,425.2583196,258.0269342,7.80E-05,0.003797335
634,425.2519338,170.616162,6.15E-05,0.0063858
635,425.2476709,136.4870651,4.07E-05,0.00426288
636,425.2420955,353.2546604,0.000130164,0.005575413
637,425.2325838,214.5374985,8.42E-05,0.009511701
638,425.2273695,152.6643963,5.11E-05,0.00521436
639,425.2227528,228.3228863,7.28E-05,0.004616671
640,425.2171984,158.1069802,5.44E-05,0.005554358
641,425.2130293,243.6675276,7.54E-05,0.004169094
642,425.2070703,164.3340319,5.81E-05,0.005959056
643,425.2034289,260.672822,7.84E-05,0.003641369
644,425.1969891,171.417644,6.21E-05,0.006439761
645,425.1927358,136.4031455,4.09E-05,0.004253321
646,425.1875147,357.2880589,0.000130084,0.005221097
647,425.1778689,216.1736495,8.52E-05,0.009645782
648,425.1726389,152.96789,5.15E-05,0.00523002
649,425.1681446,230.1115474,7.29E-05,0.004494347
650,425.1625678,158.4977303,5.49E-05,0.005576769
651,425.1585285,245.6027596,7.56E-05,0.004039272
652,425.1525396,164.8128164,5.86E-05,0.005988921
653,425.1490363,262.746439,7.86E-05,0.003503339
654,425.1425585,171.9835859,6.26E-05,0.006477793
655,425.1383189,136.2389612,4.10E-05,0.004239609
656,425.1334048,360.4197781,0.000129928,0.004914055
657,425.1181247,820.672954,0.000485188,0.015280094
658,425.0684069,217.3029446,9.78E-05,0.049717799
659,425.0632254,153.1210591,5.18E-05,0.005181541
660,425.0589409,233.0677409,7.30E-05,0.004284478
661,425.0533719,159.5378914,5.56E-05,0.005568979
662,425.049614,250.9794361,7.61E-05,0.003757932
663,425.0435714,167.0581533,5.98E-05,0.006042562
664,425.0394612,133.6865286,3.98E-05,0.004110275
665,425.0338651,340.8257986,0.000127493,0.005596013
666,425.0247595,206.0289086,8.13E-05,0.009105694
667,425.0198608,148.3371834,4.91E-05,0.00489869
668,425.0152887,220.2061062,7.07E-05,0.004572041
669,425.0100605,153.969849,5.25E-05,0.005228202
670,425.0059378,236.3374267,7.34E-05,0.004122677
671,425.0003075,160.5850395,5.63E-05,0.005630364
672,424.9967299,254.6402467,7.66E-05,0.00357761
673,424.9906084,168.3234349,6.07E-05,0.0061215
674,424.9864979,133.7665297,4.01E-05,0.004110476
675,424.9813261,346.3730171,0.00012757,0.005171787
676,424.9720246,208.3013512,8.26E-05,0.00930153
677,424.9670972,148.9036175,4.97E-05,0.004927358
678,424.9626629,222.7740131,7.10E-05,0.004434309
679,424.9573951,154.6935733,5.31E-05,0.00526782
680,424.9534237,239.2183963,7.38E-05,0.003971349
681,424.9477408,161.4813871,5.70E-05,0.005682947
682,424.9443307,257.8526481,7.70E-05,0.003410116
683,424.9381412,169.4080287,6.15E-05,0.006189454
684,424.9340336,133.7884437,4.04E-05,0.004107676
685,424.9292516,351.2087518,0.000127591,0.004781955
686,424.9129604,775.9073856,0.000469615,0.016291157
687,424.87576,418.0183792,0.000184991,0.037200453
688,424.8636694,244.0373596,9.97E-05,0.012090612
689,424.8634847,305.395339,2.66E-05,0.000184698
690,424.8557525,189.033734,7.28E-05,0.007732126
691,424.8513003,140.6379499,4.51E-05,0.004452216
692,424.8464683,200.7887429,6.71E-05,0.004832075
693,424.8417665,145.1282404,4.79E-05,0.004701807
694,424.8372765,214.1793894,6.92E-05,0.004489967
695,424.8322714,150.4092765,5.11E-05,0.005005132
696,424.8281937,229.3848423,7.17E-05,0.004077682
697,424.8228198,156.5965511,5.47E-05,0.005373873
698,424.8192401,246.6028358,7.47E-05,0.00357974
699,424.8134177,163.8179453,5.88E-05,0.005822386
700,424.8094705,130.9520327,3.91E-05,0.003947146
701,424.8041149,333.937648,0.000124886,0.005355654
702,424.7953677,201.6443368,7.96E-05,0.008747141
703,424.7906695,145.1340156,4.81E-05,0.004698253
704,424.7862718,215.135368,6.92E-05,0.004397677
705,424.7812664,150.4745239,5.13E-05,0.005005377
706,424.7772853,230.4378201,7.18E-05,0.003981164
707,424.7719069,156.7228743,5.49E-05,0.005378357
708,424.7684284,247.7478934,7.47E-05,0.00347852
709,424.7625968,164.0058689,5.91E-05,0.005831576
710,424.7586688,130.6609011,3.91E-05,0.003927965
711,424.7535296,335.6381476,0.000124608,0.005139244
712,424.7447381,202.1518396,8.00E-05,0.0087915
713,424.7400509,145.0061772,4.82E-05,0.004687222
714,424.7357347,215.693524,6.91E-05,0.004316137
715,424.7307383,150.3819375,5.14E-05,0.004996463
716,424.7268407,231.0378312,7.17E-05,0.003897603
717,424.721469,156.6636015,5.51E-05,0.005371627
718,424.7180761,248.378875,7.47E-05,0.003392954
719,424.7122491,163.9765314,5.92E-05,0.00582704
720,424.708344,130.2960627,3.91E-05,0.003905003
721,424.7033802,336.5501741,0.00012426,0.00496382
722,424.6945741,202.3007903,8.02E-05,0.008806116
723,424.6899057,144.7394232,4.82E-05,0.00466841
724,424.68566,215.8432723,6.90E-05,0.004245691
725,424.680682,150.1259304,5.15E-05,0.004978049
726,424.6768546,231.174256,7.16E-05,0.003827376
727,424.6715013,156.4129198,5.51E-05,0.005353306
728,424.6681778,248.4852211,7.46E-05,0.00332346
729,424.6623695,163.7239675,5.92E-05,0.005808365
730,424.6584913,129.8549722,3.90E-05,0.003878144
731,424.653661,336.6621517,0.000123839,0.0048303
732,424.6448708,202.0845158,8.03E-05,0.008790255
733,424.6402291,144.3302735,4.82E-05,0.004641639
734,424.6360426,215.5782369,6.88E-05,0.004186515
735,424.6310927,149.7030143,5.14E-05,0.00494995
736,424.627322,230.8411466,7.14E-05,0.003770664
737,424.6219988,155.9674206,5.50E-05,0.005323207
738,424.6187286,248.0615546,7.44E-05,0.003270209
739,424.6129532,163.2449515,5.91E-05,0.005775366
740,424.6091059,129.3362121,3.89E-05,0.003847341
741,424.6043669,335.9696915,0.000123345,0.00473895
742,424.5956232,201.5002165,8.01E-05,0.008743678
743,424.5910164,143.7771326,4.80E-05,0.004606861
744,424.5868778,214.896333,6.86E-05,0.004138618
745,424.5819656,149.1118607,5.12E-05,0.004912141
746,424.5782382,230.037304,7.11E-05,0.003727437
747,424.5729568,155.3261559,5.48E-05,0.005281335
748,424.5697237,247.1077543,7.41E-05,0.003233118
749,424.5639956,162.5390487,5.89E-05,0.005728095
750,424.560183,128.7395246,3.88E-05,0.003812615
751,424.5554936,334.4756686,0.000122776,0.00468937
752,424.546827,200.549004,7.97E-05,0.008666652
753,424.5422628,143.0803199,4.78E-05,0.004564159
754,424.538161,213.7997962,6.82E-05,0.004101836
755,424.5332962,148.3533239,5.10E-05,0.004864752
756,424.5295988,228.7662975,7.07E-05,0.003697459
757,424.5243709,154.4906552,5.45E-05,0.005227887
758,424.5211591,245.6289632,7.37E-05,0.003211853
759,424.5154922,161.6086227,5.86E-05,0.005666839
760,424.5117182,128.0658192,3.85E-05,0.003774057
761,424.5070376,332.1902104,0.000122133,0.004680505
762,424.4984777,199.2358885,7.92E-05,0.008559947
763,424.493964,142.2420661,4.75E-05,0.004513749
764,424.4898881,212.2951557,6.78E-05,0.004075838
765,424.48508,147.4304287,5.06E-05,0.004808076
766,424.4813998,227.0364235,7.03E-05,0.003680289
767,424.4762365,153.4649005,5.41E-05,0.005163253
768,424.4730307,243.6355283,7.32E-05,0.003205837
769,424.4674385,160.4587982,5.81E-05,0.005592112
770,424.4637067,127.317156,3.83E-05,0.003731825
771,424.4589961,329.1305923,0.000121419,0.004710667
772,424.4505712,197.5697147,7.85E-05,0.008424809
773,424.4461153,141.2664749,4.71E-05,0.00445597
774,424.4420551,210.3931533,6.74E-05,0.004060133
775,424.4373126,146.3483195,5.02E-05,0.004742551
776,424.4336373,224.8606023,6.98E-05,0.003675299
777,424.4285493,152.2552619,5.36E-05,0.005088
778,424.425335,241.1428733,7.26E-05,0.003214261
779,424.4198304,159.0973792,5.75E-05,0.005504645
780,424.4161442,126.4967025,3.79E-05,0.00368614
781,424.4113667,325.3210414,0.000120637,0.004777582
782,424.4031037,195.5630475,7.76E-05,0.008262939
783,424.3987124,140.159452,4.66E-05,0.004391279
784,424.3946584,208.1086054,6.68E-05,0.004054082
785,424.3899896,145.114173,4.96E-05,0.004668756
786,424.3863079,222.2562142,6.92E-05,0.003681681
787,424.3813051,150.870392,5.30E-05,0.005002862
788,424.378069,238.1713023,7.19E-05,0.003236108
789,424.3726636,157.534723,5.68E-05,0.005405366
790,424.3690263,125.6086677,3.76E-05,0.003637278
791,424.3641479,320.7924485,0.00011979,0.004878444
792,424.3560714,193.2320058,7.65E-05,0.00807644
793,424.3517512,138.9285996,4.61E-05,0.004320237
794,424.3476943,205.4602108,6.62E-05,0.004056914
795,424.3431069,143.7370744,4.90E-05,0.004587395
796,424.3394084,219.2448749,6.85E-05,0.003698474
797,424.3344997,149.321081,5.23E-05,0.004908717
798,424.3312295,234.7457383,7.12E-05,0.003270176
799,424.3259341,155.7835721,5.60E-05,0.005295374
800,424.3223486,124.6582126,3.71E-05,0.003585566
801,424.3173386,315.5819912,0.000118883,0.005009989
802,424.3094708,190.5960473,7.52E-05,0.007867766
803,424.3052273,137.5830804,4.54E-05,0.004243496
804,424.3011596,202.4703038,6.56E-05,0.004067748
805,424.2966603,142.2278593,4.83E-05,0.004499278
806,424.2929357,215.8521536,6.78E-05,0.003724586
807,424.2881291,147.620075,5.15E-05,0.00480657
808,424.284814,230.8953983,7.04E-05,0.003315112
809,424.2796381,153.8588453,5.50E-05,0.005175916
810,424.2761067,123.6513398,3.67E-05,0.003531371
811,424.2709382,309.7326739,0.000117923,0.005168576
812,424.2632985,187.6777055,7.38E-05,0.007639659
813,424.2591367,136.1334512,4.47E-05,0.004161785
814,424.2550511,199.1645577,6.49E-05,0.00408561
815,424.2506458,140.5989236,4.75E-05,0.004405299
816,424.246887,212.107236,6.70E-05,0.003758819
817,424.2421895,145.7818586,5.06E-05,0.004697524
818,424.23882,226.6534099,6.95E-05,0.003369444
819,424.2337717,151.7773912,5.40E-05,0.005048348
820,424.2308671,242.9658724,7.24E-05,0.002904594
821,424.2253973,158.6900318,5.79E-05,0.005469781
822,424.2218045,124.9386963,3.78E-05,0.003592785
823,424.2176493,327.8850856,0.000119151,0.004155254
824,424.2036965,726.1107624,0.000438312,0.013952759
825,424.1710303,389.6770575,0.000173118,0.032666176
826,424.1604659,226.6192614,9.29E-05,0.010564387
827,424.1602634,282.9633167,2.47E-05,0.000202579
828,424.1535762,175.0179287,6.75E-05,0.006687211
829,424.1497184,130.5310416,4.17E-05,0.003857776
830,424.1454512,184.8576266,6.22E-05,0.004267152
831,424.1413997,134.2312727,4.41E-05,0.004051504
832,424.1373943,195.9575891,6.40E-05,0.004005452
833,424.1331109,138.5318428,4.67E-05,0.004283323
834,424.1294158,208.4446002,6.61E-05,0.00369511
835,424.1248551,143.5138532,4.97E-05,0.004560772
836,424.1215287,222.4572213,6.84E-05,0.003326372
837,424.1166357,149.2664892,5.30E-05,0.00489296
838,424.1137483,238.1479096,7.12E-05,0.002887414
839,424.1084574,155.8876073,5.68E-05,0.005290916
840,424.1049661,123.0921135,3.72E-05,0.003491275
841,424.1007482,320.543126,0.00011739,0.004217932
842,424.0927878,191.6533226,7.64E-05,0.007960425
843,424.0886168,136.5245125,4.57E-05,0.004170925
844,424.0848617,203.5883375,6.51E-05,0.003755138
845,424.0804316,141.2428766,4.85E-05,0.00443007
846,424.0770212,216.9816789,6.73E-05,0.003410461
847,424.0722812,146.6917685,5.17E-05,0.004739973
848,424.0692804,231.9780518,6.99E-05,0.003000816
849,424.0641696,152.9641963,5.53E-05,0.005110766
850,424.060749,121.7412684,3.65E-05,0.003420617
851,424.0561994,311.2495689,0.000116102,0.004549612
852,424.0485934,187.1557532,7.42E-05,0.007605978
853,424.0445367,134.4558301,4.46E-05,0.004056667
854,424.0407187,198.5181208,6.41E-05,0.003818016
855,424.0364214,138.902431,4.73E-05,0.004297347
856,424.0329239,211.2702255,6.62E-05,0.003497519
857,424.028339,144.038608,5.04E-05,0.004584828
858,424.0252218,225.549076,6.87E-05,0.003117256
859,424.0202934,149.9524846,5.38E-05,0.004928364
860,424.0169438,120.3687659,3.58E-05,0.003349602
861,424.0120564,301.5594847,0.000114793,0.004887425
862,424.0048085,182.5029841,7.19E-05,0.007247876
863,424.0008669,132.3432509,4.35E-05,0.003941607
864,423.9969845,193.276432,6.31E-05,0.00388238
865,423.9928207,136.5125894,4.61E-05,0.004163873
866,423.9892347,205.3701448,6.51E-05,0.003585914
867,423.9848057,141.3300014,4.90E-05,0.00442905
868,423.9815709,218.913551,6.74E-05,0.003234777
869,423.9768254,146.8787123,5.22E-05,0.004745538
870,423.9740073,234.0488274,7.00E-05,0.002818115
871,423.9688838,153.2498951,5.58E-05,0.005123475
872,423.9655002,121.1266928,3.65E-05,0.003383607
873,423.9613359,314.2852848,0.000115515,0.00416432
874,423.9536595,188.0052637,7.49E-05,0.007676344
875,423.9496266,134.1321649,4.48E-05,0.004032923
876,423.9459551,199.4402392,6.40E-05,0.003671492
877,423.9416786,138.63356,4.76E-05,0.004276536
878,423.9383301,212.2487296,6.61E-05,0.00334843
879,423.9337632,143.8203683,5.06E-05,0.004566933
880,423.9307974,226.5644599,6.86E-05,0.00296577
881,423.9258842,149.7784909,5.40E-05,0.004913262
882,423.9225791,119.5941926,3.57E-05,0.003305064
883,423.9179988,303.0464789,0.000114054,0.004580287
884,423.9107378,182.6373905,7.23E-05,0.007261014
885,423.9068346,131.7363841,4.35E-05,0.003903181
886,423.9030787,193.4046051,6.28E-05,0.003755924
887,423.898953,135.9206235,4.61E-05,0.004125712
888,423.8954928,205.4691105,6.48E-05,0.003460221
889,423.8911021,140.7443628,4.90E-05,0.004390661
890,423.8879915,218.9564283,6.71E-05,0.003110615
891,423.8832853,146.2882715,5.22E-05,0.004706237
892,423.8805887,234.0044488,6.98E-05,0.002696528
893,423.8755064,152.6406118,5.58E-05,0.005082324
894,423.8721744,120.2094061,3.64E-05,0.003332003
895,423.8682397,314.1411595,0.000114641,0.003934729
896,423.8540602,684.0740722,0.000418422,0.01417942
897,423.8249554,367.0134423,0.000163096,0.029104867
898,423.81547,213.7928109,8.75E-05,0.009485343
899,423.8151403,265.4162757,2.35E-05,0.000329695
900,423.8091468,165.1991708,6.33E-05,0.005993591
901,423.8056269,124.3837622,3.94E-05,0.003519842
902,423.8015767,173.8058937,5.93E-05,0.004050192
903,423.7978971,127.5642994,4.14E-05,0.003679648
904,423.794062,183.4750183,6.08E-05,0.003835067
905,423.7901926,131.2419828,4.37E-05,0.003869381
906,423.7866104,194.3090233,6.26E-05,0.003582184
907,423.7825158,135.4818063,4.63E-05,0.004094655
908,423.7792314,206.4191596,6.46E-05,0.00328437
909,423.7748692,140.3550628,4.92E-05,0.004362194
910,423.7719362,219.9269223,6.69E-05,0.002933013
911,423.7672561,145.9397428,5.24E-05,0.004680062
912,423.7640852,117.0551483,3.48E-05,0.003170973
913,423.7594545,293.0389682,0.000111632,0.004630645
914,423.7526002,177.1870193,6.99E-05,0.006854366
915,423.7488756,128.5075255,4.22E-05,0.003724591
916,423.7451879,187.257649,6.13E-05,0.003687689
917,423.7412614,132.3856054,4.46E-05,0.003926443
918,423.7378414,198.5211372,6.31E-05,0.003420003
919,423.7336756,136.846641,4.73E-05,0.004165877
920,423.7305707,211.0904209,6.53E-05,0.003104832
921,423.7261207,141.9631117,5.03E-05,0.004449982
922,423.7233876,225.0891154,6.77E-05,0.002733098
923,423.7186004,147.8142015,5.37E-05,0.00478726
924,423.7154195,117.3269855,3.52E-05,0.003180895
925,423.7112573,300.734168,0.000111892,0.004162211
926,423.7041603,180.3941019,7.17E-05,0.007096938
927,423.7003927,129.4032418,4.30E-05,0.003767593
928,423.6968487,190.8344805,6.17E-05,0.003544051
929,423.6928677,133.4693146,4.55E-05,0.003981009
930,423.6896054,202.4921435,6.36E-05,0.003262289
931,423.6853715,138.1369151,4.83E-05,0.004233925
932,423.6824408,215.4815013,6.59E-05,0.002930648
933,423.6779071,143.4794566,5.14E-05,0.004533768
934,423.6753674,229.9280387,6.84E-05,0.00253962
935,423.670478,149.5770633,5.48E-05,0.004889443
936,423.6672884,117.5705253,3.57E-05,0.003189609
937,423.6635776,307.9015838,0.000112124,0.00371074
938,423.6507892,677.5675878,0.000410854,0.012788426
939,423.6222527,362.7748224,0.000161545,0.028536567
940,423.6130174,210.6665967,8.65E-05,0.009235232
941,423.6127549,262.0218952,2.31E-05,0.000262507
942,423.6069479,162.4660259,6.25E-05,0.00580705
943,423.6035666,121.8731948,3.87E-05,0.003381226
944,423.5997182,170.7544828,5.81E-05,0.003848388
945,423.5961855,124.936892,4.07E-05,0.003532753
946,423.5925399,180.0340401,5.96E-05,0.003645573
947,423.5888281,128.4648545,4.29E-05,0.003711827
948,423.5854199,190.397456,6.13E-05,0.003408223
949,423.5814964,132.5158966,4.54E-05,0.003923466
950,423.5783664,201.9452514,6.32E-05,0.003129968
951,423.5741928,137.1543626,4.81E-05,0.004173651
952,423.5713896,214.7869805,6.54E-05,0.002803198
953,423.5669201,142.4504703,5.12E-05,0.004469522
954,423.563894,114.2937549,3.40E-05,0.003026089
955,423.5594297,285.3136406,0.000108999,0.004464269
956,423.5529133,172.5218781,6.80E-05,0.006516393
957,423.5493669,125.2698734,4.11E-05,0.003546367
958,423.5458247,182.0021006,5.97E-05,0.003542245
959,423.5420933,128.9017757,4.34E-05,0.003731448
960,423.5387954,192.5750674,6.15E-05,0.003297826
961,423.5348455,133.0651954,4.59E-05,0.003949972
962,423.531834,204.3413158,6.35E-05,0.003011437
963,423.527626,137.8245427,4.87E-05,0.004208053
964,423.5249507,217.4105469,6.57E-05,0.002675304
965,423.5204377,143.2500361,5.18E-05,0.004512987
966,423.5174189,114.2019691,3.42E-05,0.003018773
967,423.5132409,289.2121189,0.000108911,0.004178035
968,423.5066146,174.0074995,6.90E-05,0.006626247
969,423.5030595,125.5031384,4.15E-05,0.003555099
970,423.4996134,183.6505595,5.98E-05,0.003446158
971,423.4958682,129.2218351,4.38E-05,0.003745193
972,423.4926722,194.3915582,6.16E-05,0.003195928
973,423.4887028,133.4781177,4.63E-05,0.003969416
974,423.4857999,206.3307672,6.36E-05,0.002902909
975,423.4815659,138.3362368,4.92E-05,0.00423398
976,423.4790067,219.5777028,6.60E-05,0.002559209
977,423.4744604,143.8661761,5.24E-05,0.004546288
978,423.4714517,114.0518314,3.43E-05,0.003008785
979,423.46753,292.4139188,0.000108768,0.003921705
980,423.4608152,175.1878375,6.97E-05,0.006714751
981,423.4572569,125.6254723,4.18E-05,0.003558339
982,423.4538988,184.954581,5.99E-05,0.003358034
983,423.4501465,129.4127785,4.41E-05,0.003752362
984,423.4470431,195.8207441,6.17E-05,0.003103362
985,423.4430621,133.7413388,4.67E-05,0.003980997
986,423.4402568,207.886037,6.38E-05,0.002805341
987,423.4360063,138.6750248,4.96E-05,0.004250509
988,423.4335502,221.2594426,6.61E-05,0.002456015
989,423.4289819,144.2833556,5.28E-05,0.004568366
990,423.4259861,113.8369872,3.44E-05,0.002995821
991,423.4222881,294.8823402,0.000108563,0.003697932
992,423.4155083,176.0427559,7.03E-05,0.006779846
993,423.4119527,125.6271175,4.20E-05,0.003555561
994,423.4086742,185.8930641,5.99E-05,0.003278488
995,423.4049219,129.4640393,4.43E-05,0.003752357
996,423.401901,196.8405619,6.17E-05,0.003020829
997,423.397917,133.8434756,4.69E-05,0.003984031
998,423.3951975,208.9840932,6.38E-05,0.002719533
999,423.3909406,138.8287072,4.98E-05,0.004256865
1000,423.388574,222.4317485,6.62E-05,0.002366635
